HITId,WorkerId,batch,kind,itemnum,value,English,country,answer,sentence
adjH84,adjS155,1,Input.id,25,soothing-three-lawyers-sent-human-0,TRUE,TRUE,8,We served dinner to a soothing three lawyers.
adjH69,adjS132,1,Input.id,25,hideous-three-meals-sent-unitlike-2,TRUE,TRUE,10,It lasted a hideous three meals.
adjH24,adjS131,1,Input.id,25,mediocre-twenty-athletes-sent-human-1,TRUE,TRUE,9,A mediocre twenty athletes greeted us at the door.
adjH122,adjS113,1,Input.id,25,disgusting-three-yards-sent-distance-1,TRUE,TRUE,8,Somone walked a disgusting three yards.
adjH22,adjS76,1,Input.id,25,uninviting-five-awards-sent-unitlike-1,TRUE,TRUE,6,They consumed an uninviting five awards.
adjH60,adjS149,1,Input.id,25,impressive-twenty-cans-sent-objects-0,TRUE,TRUE,6,She bought an impressive twenty cans.
adjH21,adjS195,1,Input.id,25,devastating-five-feet-sent-distance-1,TRUE,TRUE,10,Somone walked a devastating five feet.
adjH194,adjS95,1,Input.id,25,pathetic-twenty-athletes-sent-human-2,TRUE,TRUE,8,We congratulated a pathetic twenty athletes.
adjH76,adjS29,1,Input.id,25,staggering-five-hours-sent-temporal-0,TRUE,TRUE,10,The family spent a staggering five hours in London.
adjH147,adjS174,1,Input.id,25,disappointing-twenty-bananas-sent-objects-0,TRUE,TRUE,7,She bought a disappointing twenty bananas.
adjH168,adjS90,1,Input.id,25,devastating-five-movies-sent-art-0,TRUE,TRUE,6,The newspaper reviewed a devastating five movies.
adjH8,adjS112,1,Input.id,25,haunting-five-acts-sent-unitlike-2,TRUE,TRUE,1,It lasted a haunting five acts.
adjH177,adjS138,1,Input.id,25,meager-three-books-sent-art-0,TRUE,TRUE,6,The newspaper reviewed a meager three books.
adjH83,adjS148,1,Input.id,25,unsatisfying-twenty-feet-sent-distance-0,TRUE,TRUE,9,He drove an unsatisfying twenty feet.
adjH32,adjS75,1,Input.id,25,mediocre-five-shows-sent-art-2,TRUE,TRUE,8,Please enjoy a mediocre five shows.
adjH91,adjS66,1,Input.id,25,disgusting-twenty-awards-sent-unitlike-2,TRUE,TRUE,9,It lasted a disgusting twenty awards.
adjH97,adjS65,1,Input.id,25,extra-five-bananas-sent-objects-1,TRUE,TRUE,10,They discovered an extra five bananas.
adjH138,adjS55,1,Input.id,25,charming-five-steps-sent-distance-1,TRUE,TRUE,10,Somone walked a charming five steps.
adjH49,adjS97,1,Input.id,25,remarkable-twenty-paintings-sent-art-1,TRUE,TRUE,9,I experienced a remarkable twenty paintings.
adjH128,adjS119,1,Input.id,25,ugly-twenty-weeks-sent-temporal-0,TRUE,TRUE,10,The family spent an ugly twenty weeks in London.
adjH52,adjS12,1,Input.id,25,unsatisfying-five-meals-sent-unitlike-1,TRUE,TRUE,9,They consumed an unsatisfying five meals.
adjH160,adjS81,1,Input.id,25,mere-three-pages-sent-unitlike-1,TRUE,TRUE,8,They consumed a mere three pages.
adjH116,adjS103,1,Input.id,25,record-setting-five-weeks-sent-temporal-2,TRUE,TRUE,7,The tourish stayed a record-setting five weeks in Papua New Guinea.
adjH45,adjS11,1,Input.id,25,hideous-three-soldiers-sent-human-1,TRUE,TRUE,10,A hideous three soldiers greeted us at the door.
adjH196,adjS118,1,Input.id,25,uninviting-twenty-lawyers-sent-human-2,TRUE,TRUE,9,We congratulated an uninviting twenty lawyers.
adjH2,adjS107,1,Input.id,25,orange-twenty-chairs-sent-objects-1,TRUE,TRUE,5,They discovered an orange twenty chairs.
adjH181,adjS145,1,Input.id,25,remarkable-three-blocks-sent-distance-2,TRUE,TRUE,10,Someone traveled a remarkable three blocks.
adjH104,adjS192,1,Input.id,25,staggering-three-years-sent-temporal-0,TRUE,TRUE,10,The family spent a staggering three years in London.
adjH185,adjS130,1,Input.id,25,staggering-twenty-days-sent-temporal-0,TRUE,TRUE,9,The family spent a staggering twenty days in London.
adjH120,adjS121,1,Input.id,25,astonishing-five-bankers-sent-human-1,TRUE,TRUE,2,An astonishing five bankers greeted us at the door.
adjH35,adjS142,1,Input.id,25,substantial-five-trays-sent-objects-0,TRUE,TRUE,8,She bought a substantial five trays.
adjH172,adjS38,1,Input.id,25,hideous-twenty-books-sent-art-1,TRUE,TRUE,4,I experienced a hideous twenty books.
adjH95,adjS84,1,Input.id,25,measly-five-paragraphs-sent-unitlike-0,FALSE,FALSE,10,Luis took in a measly five paragraphs.
adjH23,adjS146,1,Input.id,25,haunting-twenty-blocks-sent-distance-0,TRUE,TRUE,10,He drove a haunting twenty blocks.
adjH107,adjS2,1,Input.id,25,lovely-five-operas-sent-art-1,TRUE,TRUE,5,I experienced a lovely five operas.
adjH5,adjS185,1,Input.id,25,devastating-three-years-sent-temporal-0,TRUE,TRUE,10,The family spent a devastating three years in London.
adjH198,adjS93,1,Input.id,25,surprising-five-blocks-sent-distance-0,TRUE,TRUE,9,He drove a surprising five blocks.
adjH197,adjS15,1,Input.id,25,meager-twenty-shows-sent-art-2,TRUE,TRUE,10,Please enjoy a meager twenty shows.
adjH137,adjS135,1,Input.id,25,record-setting-twenty-movies-sent-art-0,TRUE,TRUE,10,The newspaper reviewed a record-setting twenty movies.
adjH55,adjS133,1,Input.id,25,remarkable-twenty-yards-sent-distance-0,TRUE,TRUE,10,He drove a remarkable twenty yards.
adjH152,adjS44,1,Input.id,25,astonishing-twenty-yards-sent-distance-1,TRUE,TRUE,8,Somone walked an astonishing twenty yards.
adjH44,adjS120,1,Input.id,25,surprising-five-books-sent-art-0,TRUE,TRUE,9,The newspaper reviewed a surprising five books.
adjH66,adjS144,1,Input.id,25,green-three-desks-sent-objects-1,TRUE,TRUE,1,They discovered a green three desks.
adjH15,adjS3,1,Input.id,25,mediocre-five-hours-sent-temporal-2,TRUE,TRUE,7,The tourish stayed a mediocre five hours in Papua New Guinea.
adjH124,adjS108,1,Input.id,25,substantial-three-marbles-sent-objects-0,TRUE,TRUE,9,She bought a substantial three marbles.
adjH123,adjS169,1,Input.id,25,ugly-five-lawyers-sent-human-2,TRUE,TRUE,3,We congratulated an ugly five lawyers.
adjH135,adjS88,1,Input.id,25,impressive-three-years-sent-temporal-2,FALSE,TRUE,10,The tourish stayed an impressive three years in Papua New Guinea.
adjH153,adjS45,1,Input.id,25,charming-twenty-awards-sent-unitlike-0,FALSE,TRUE,2,Luis took in a charming twenty awards.
adjH101,adjS7,1,Input.id,25,enchanting-three-movies-sent-art-1,TRUE,TRUE,10,I experienced an enchanting three movies.
adjH111,adjS106,1,Input.id,25,mediocre-three-awards-sent-unitlike-2,FALSE,TRUE,6,It lasted a mediocre three awards.
adjH40,adjS59,1,Input.id,25,enchanting-five-awards-sent-unitlike-0,TRUE,TRUE,6,Luis took in an enchanting five awards.
adjH17,adjS56,1,Input.id,25,charming-twenty-movies-sent-art-0,TRUE,TRUE,3,The newspaper reviewed a charming twenty movies.
adjH169,adjS173,1,Input.id,25,charming-five-marbles-sent-objects-2,TRUE,TRUE,5,Someone saw a charming five marbles.
adjH191,adjS16,1,Input.id,25,whopping-twenty-shows-sent-art-2,TRUE,TRUE,9,Please enjoy a whopping twenty shows.
adjH16,adjS158,1,Input.id,25,green-three-trays-sent-objects-2,TRUE,TRUE,4,Someone saw a green three trays.
adjH100,adjS70,1,Input.id,25,substantial-three-paintings-sent-art-1,TRUE,TRUE,10,I experienced a substantial three paintings.
adjH192,adjS43,1,Input.id,25,disgusting-five-desks-sent-objects-1,TRUE,TRUE,7,They discovered a disgusting five desks.
adjH4,adjS19,1,Input.id,25,paltry-three-belts-sent-objects-1,TRUE,TRUE,8,They discovered a paltry three belts.
adjH148,adjS126,1,Input.id,25,measly-three-hours-sent-temporal-2,TRUE,TRUE,7,The tourish stayed a measly three hours in Papua New Guinea.
adjH61,adjS184,1,Input.id,25,astonishing-five-steps-sent-distance-2,TRUE,TRUE,7,Someone traveled an astonishing five steps.
adjH178,adjS71,1,Input.id,25,remarkable-three-years-sent-temporal-1,TRUE,TRUE,10,The diplomat worked a remarkable three years in Nairobi.
adjH38,adjS141,1,Input.id,25,paltry-three-soldiers-sent-human-1,TRUE,TRUE,10,A paltry three soldiers greeted us at the door.
adjH92,adjS191,1,Input.id,25,impressive-twenty-paragraphs-sent-unitlike-2,TRUE,TRUE,10,It lasted an impressive twenty paragraphs.
adjH140,adjS41,1,Input.id,25,hefty-five-actors-sent-human-1,TRUE,TRUE,9,A hefty five actors greeted us at the door.
adjH115,adjS5,1,Input.id,25,measly-three-cans-sent-objects-0,TRUE,TRUE,7,She bought a measly three cans.
adjH73,adjS180,1,Input.id,25,incredible-three-weeks-sent-temporal-2,TRUE,TRUE,10,The tourish stayed an incredible three weeks in Papua New Guinea.
adjH25,adjS197,1,Input.id,25,whopping-five-paintings-sent-art-0,TRUE,TRUE,9,The newspaper reviewed a whopping five paintings.
adjH166,adjS154,1,Input.id,25,talented-three-athletes-sent-human-0,TRUE,TRUE,2,We served dinner to a talented three athletes.
adjH98,adjS17,1,Input.id,25,paltry-three-days-sent-temporal-1,TRUE,TRUE,1,The diplomat worked a paltry three days in Nairobi.
adjH108,adjS115,1,Input.id,25,incredible-three-marbles-sent-objects-1,FALSE,FALSE,10,They discovered an incredible three marbles.
adjH13,adjS78,1,Input.id,25,extra-twenty-acts-sent-unitlike-1,TRUE,TRUE,9,They consumed an extra twenty acts.
adjH121,adjS94,1,Input.id,25,hefty-twenty-yards-sent-distance-2,FALSE,TRUE,9,Someone traveled a hefty twenty yards.
adjH19,adjS46,1,Input.id,26,shy-twenty-lawyers-sent-human-1,TRUE,TRUE,5,A shy twenty lawyers greeted us at the door.
adjH174,adjS9,1,Input.id,26,record-setting-five-chairs-sent-objects-2,TRUE,TRUE,5,Someone saw a record-setting five chairs.
adjH1,adjS176,1,Input.id,26,hopeful-twenty-doctors-sent-human-1,TRUE,TRUE,4,A hopeful twenty doctors greeted us at the door.
adjH62,adjS80,1,Input.id,26,impressive-three-books-sent-art-1,TRUE,TRUE,8,I experienced an impressive three books.
adjH59,adjS182,1,Input.id,26,incredible-three-meals-sent-unitlike-0,TRUE,TRUE,9,Luis took in an incredible three meals.
adjH72,adjS60,1,Input.id,26,disgusting-three-bananas-sent-objects-2,TRUE,TRUE,10,Someone saw a disgusting three bananas.
adjH99,adjS83,1,Input.id,26,surprising-three-paintings-sent-art-2,TRUE,TRUE,5,Please enjoy a surprising three paintings.
adjH42,adjS51,1,Input.id,26,lovely-five-paintings-sent-art-1,TRUE,TRUE,10,I experienced a lovely five paintings.
adjH14,adjS181,1,Input.id,26,record-setting-five-pianists-sent-human-0,TRUE,TRUE,4,We served dinner to a record-setting five pianists.
adjH144,adjS123,1,Input.id,26,incredible-five-paragraphs-sent-unitlike-1,TRUE,TRUE,10,They consumed an incredible five paragraphs.
adjH126,adjS98,1,Input.id,26,ugly-five-paintings-sent-art-2,TRUE,TRUE,6,Please enjoy an ugly five paintings.
adjH190,adjS87,1,Input.id,26,impressive-twenty-weeks-sent-temporal-0,TRUE,TRUE,4,The family spent an impressive twenty weeks in London.
adjH171,adjS21,1,Input.id,26,large-three-chairs-sent-objects-2,TRUE,TRUE,2,Someone saw a large three chairs.
adjH34,adjS172,1,Input.id,26,pathetic-five-months-sent-temporal-2,TRUE,TRUE,9,The tourish stayed a pathetic five months in Papua New Guinea.
adjH63,adjS200,1,Input.id,26,soothing-five-pages-sent-unitlike-2,TRUE,TRUE,10,It lasted a soothing five pages.
adjH37,adjS62,1,Input.id,26,incredible-three-pages-sent-unitlike-0,TRUE,TRUE,4,Luis took in an incredible three pages.
adjH165,adjS85,1,Input.id,26,charming-five-pianists-sent-human-1,TRUE,TRUE,9,A charming five pianists greeted us at the door.
adjH41,adjS188,1,Input.id,26,unsatisfying-five-blocks-sent-distance-1,TRUE,TRUE,8,Somone walked an unsatisfying five blocks.
adjH141,adjS160,1,Input.id,26,devastating-three-steps-sent-distance-0,TRUE,TRUE,7,He drove a devastating three steps.
adjH119,adjS57,1,Input.id,26,beautiful-twenty-Americans-sent-human-2,TRUE,TRUE,7,We congratulated a beautiful twenty Americans.
adjH189,adjS186,1,Input.id,26,lovely-five-operas-sent-art-0,TRUE,TRUE,8,The newspaper reviewed a lovely five operas.
adjH136,adjS156,1,Input.id,26,astonishing-twenty-paragraphs-sent-unitlike-1,TRUE,TRUE,9,They consumed an astonishing twenty paragraphs.
adjH146,adjS162,1,Input.id,26,beautiful-five-paintings-sent-art-0,TRUE,TRUE,9,The newspaper reviewed a beautiful five paintings.
adjH157,adjS151,1,Input.id,26,mediocre-three-doctors-sent-human-0,TRUE,TRUE,10,We served dinner to a mediocre three doctors.
adjH9,adjS77,1,Input.id,26,uninviting-three-acts-sent-unitlike-2,TRUE,TRUE,8,It lasted an uninviting three acts.
adjH27,adjS101,1,Input.id,26,mediocre-twenty-meters-sent-distance-0,TRUE,TRUE,8,He drove a mediocre twenty meters.
adjH79,adjS102,1,Input.id,26,haunting-three-bananas-sent-objects-1,TRUE,TRUE,7,They discovered a haunting three bananas.
adjH154,adjS34,1,Input.id,26,whopping-three-paintings-sent-art-2,TRUE,TRUE,6,Please enjoy a whopping three paintings.
adjH161,adjS159,1,Input.id,26,record-setting-three-acts-sent-unitlike-1,TRUE,TRUE,8,They consumed a record-setting three acts.
adjH11,adjS99,1,Input.id,26,enchanting-three-acts-sent-unitlike-1,TRUE,TRUE,8,They consumed an enchanting three acts.
adjH82,adjS199,1,Input.id,26,whopping-twenty-shows-sent-art-0,TRUE,TRUE,10,The newspaper reviewed a whopping twenty shows.
adjH132,adjS35,1,Input.id,26,enchanting-twenty-apples-sent-objects-2,TRUE,TRUE,6,Someone saw an enchanting twenty apples.
adjH64,adjS33,1,Input.id,26,extra-five-blocks-sent-distance-1,TRUE,TRUE,10,Somone walked an extra five blocks.
adjH159,adjS20,1,Input.id,26,substantial-five-shows-sent-art-1,TRUE,FALSE,6,I experienced a substantial five shows.
adjH75,adjS49,1,Input.id,26,devastating-three-chairs-sent-objects-0,TRUE,TRUE,3,She bought a devastating three chairs.
adjH179,adjS165,1,Input.id,26,disappointing-five-awards-sent-unitlike-2,TRUE,TRUE,8,It lasted a disappointing five awards.
adjH84,adjS155,1,Input.id,26,surprising-twenty-steps-sent-distance-0,TRUE,TRUE,7,He drove a surprising twenty steps.
adjH69,adjS132,1,Input.id,26,extra-five-paintings-sent-art-1,TRUE,TRUE,8,I experienced an extra five paintings.
adjH24,adjS131,1,Input.id,26,large-three-lawyers-sent-human-0,TRUE,TRUE,4,We served dinner to a large three lawyers.
adjH22,adjS76,1,Input.id,26,incredible-three-months-sent-temporal-0,TRUE,TRUE,10,The family spent an incredible three months in London.
adjH21,adjS195,1,Input.id,26,record-setting-twenty-paragraphs-sent-unitlike-1,TRUE,TRUE,10,They consumed a record-setting twenty paragraphs.
adjH130,adjS58,1,Input.id,26,beautiful-twenty-shows-sent-art-0,TRUE,TRUE,7,The newspaper reviewed a beautiful twenty shows.
adjH80,adjS137,1,Input.id,26,surprising-three-movies-sent-art-2,TRUE,TRUE,8,Please enjoy a surprising three movies.
adjH129,adjS92,1,Input.id,26,unsatisfying-three-chairs-sent-objects-1,TRUE,TRUE,7,They discovered an unsatisfying three chairs.
adjH199,adjS193,1,Input.id,26,enchanting-three-apples-sent-objects-0,TRUE,TRUE,10,She bought an enchanting three apples.
adjH76,adjS29,1,Input.id,26,orange-twenty-belts-sent-objects-2,TRUE,TRUE,3,Someone saw an orange twenty belts.
adjH86,adjS134,1,Input.id,26,incredible-twenty-movies-sent-art-1,TRUE,TRUE,10,I experienced an incredible twenty movies.
adjH147,adjS174,1,Input.id,26,paltry-three-acts-sent-unitlike-2,TRUE,TRUE,8,It lasted a paltry three acts.
adjH168,adjS90,1,Input.id,26,lovely-twenty-paragraphs-sent-unitlike-1,TRUE,TRUE,8,They consumed a lovely twenty paragraphs.
adjH31,adjS4,1,Input.id,26,meager-twenty-meals-sent-unitlike-0,TRUE,TRUE,5,Luis took in a meager twenty meals.
adjH114,adjS129,1,Input.id,26,ugly-twenty-operas-sent-art-0,TRUE,TRUE,10,The newspaper reviewed an ugly twenty operas.
adjH67,adjS68,1,Input.id,26,ugly-five-blocks-sent-distance-1,TRUE,TRUE,5,Somone walked an ugly five blocks.
adjH188,adjS177,1,Input.id,26,mediocre-three-weeks-sent-temporal-1,TRUE,TRUE,9,The diplomat worked a mediocre three weeks in Nairobi.
adjH91,adjS66,1,Input.id,26,graceful-twenty-pianists-sent-human-0,TRUE,TRUE,10,We served dinner to a graceful twenty pianists.
adjH97,adjS65,1,Input.id,26,disappointing-five-months-sent-temporal-2,TRUE,TRUE,9,The tourish stayed a disappointing five months in Papua New Guinea.
adjH49,adjS97,1,Input.id,26,astonishing-five-acts-sent-unitlike-1,TRUE,TRUE,6,They consumed an astonishing five acts.
adjH128,adjS119,1,Input.id,26,hefty-three-yards-sent-distance-0,TRUE,TRUE,8,He drove a hefty three yards.
adjH36,adjS96,1,Input.id,26,large-five-pianists-sent-human-0,TRUE,TRUE,3,We served dinner to a large five pianists.
adjH160,adjS81,1,Input.id,26,fancy-three-pianists-sent-human-2,TRUE,TRUE,2,We congratulated a fancy three pianists.
adjH116,adjS103,1,Input.id,26,unsatisfying-three-acts-sent-unitlike-0,TRUE,TRUE,8,Luis took in an unsatisfying three acts.
adjH109,adjS157,1,Input.id,26,enchanting-three-hours-sent-temporal-1,TRUE,TRUE,8,The diplomat worked an enchanting three hours in Nairobi.
adjH10,adjS127,1,Input.id,26,lovely-five-marbles-sent-objects-0,TRUE,TRUE,3,She bought a lovely five marbles.
adjH45,adjS11,1,Input.id,26,uninviting-three-meters-sent-distance-1,TRUE,TRUE,5,Somone walked an uninviting three meters.
adjH2,adjS107,1,Input.id,26,yellow-twenty-desks-sent-objects-0,TRUE,TRUE,3,She bought a yellow twenty desks.
adjH93,adjS125,1,Input.id,26,devastating-five-bankers-sent-human-2,TRUE,FALSE,5,We congratulated a devastating five bankers.
adjH48,adjS198,1,Input.id,26,substantial-five-athletes-sent-human-0,TRUE,TRUE,8,We served dinner to a substantial five athletes.
adjH181,adjS145,1,Input.id,26,substantial-five-movies-sent-art-0,TRUE,TRUE,8,The newspaper reviewed a substantial five movies.
adjH12,adjS42,1,Input.id,26,haunting-three-meters-sent-distance-1,TRUE,TRUE,8,Somone walked a haunting three meters.
adjH170,adjS10,1,Input.id,26,charming-five-pianists-sent-human-2,TRUE,NA,10,We congratulated a charming five pianists.
adjH185,adjS130,1,Input.id,26,remarkable-three-books-sent-art-1,TRUE,TRUE,4,I experienced a remarkable three books.
adjH120,adjS121,1,Input.id,26,haunting-twenty-months-sent-temporal-0,TRUE,TRUE,10,The family spent a haunting twenty months in London.
adjH35,adjS142,1,Input.id,26,paltry-five-operas-sent-art-0,TRUE,TRUE,1,The newspaper reviewed a paltry five operas.
adjH95,adjS84,1,Input.id,26,extra-three-paintings-sent-art-2,FALSE,FALSE,10,Please enjoy an extra three paintings.
adjH125,adjS47,1,Input.id,26,large-five-students-sent-human-2,TRUE,TRUE,5,We congratulated a large five students.
adjH133,adjS153,1,Input.id,26,disgusting-three-paragraphs-sent-unitlike-1,TRUE,TRUE,10,They consumed a disgusting three paragraphs.
adjH23,adjS146,1,Input.id,26,devastating-five-years-sent-temporal-0,TRUE,TRUE,10,The family spent a devastating five years in London.
adjH5,adjS185,1,Input.id,26,paltry-twenty-yards-sent-distance-2,TRUE,TRUE,9,Someone traveled a paltry twenty yards.
adjH198,adjS93,1,Input.id,26,paltry-five-pianists-sent-human-1,TRUE,TRUE,7,A paltry five pianists greeted us at the door.
adjH137,adjS135,1,Input.id,26,remarkable-three-pianists-sent-human-1,TRUE,TRUE,10,A remarkable three pianists greeted us at the door.
adjH152,adjS44,1,Input.id,26,unsatisfying-twenty-meters-sent-distance-2,TRUE,TRUE,8,Someone traveled an unsatisfying twenty meters.
adjH66,adjS144,1,Input.id,26,incredible-five-paintings-sent-art-1,TRUE,TRUE,9,I experienced an incredible five paintings.
adjH124,adjS108,1,Input.id,26,mediocre-twenty-forks-sent-objects-1,TRUE,TRUE,9,They discovered a mediocre twenty forks.
adjH156,adjS124,1,Input.id,26,charming-twenty-months-sent-temporal-1,TRUE,TRUE,7,The diplomat worked a charming twenty months in Nairobi.
adjH135,adjS88,1,Input.id,26,remarkable-twenty-operas-sent-art-0,FALSE,TRUE,10,The newspaper reviewed a remarkable twenty operas.
adjH182,adjS166,1,Input.id,26,ugly-three-years-sent-temporal-0,TRUE,TRUE,9,The family spent an ugly three years in London.
adjH153,adjS45,1,Input.id,26,impressive-five-movies-sent-art-1,FALSE,TRUE,5,I experienced an impressive five movies.
adjH101,adjS7,1,Input.id,26,haunting-three-blocks-sent-distance-1,TRUE,TRUE,7,Somone walked a haunting three blocks.
adjH40,adjS59,1,Input.id,26,extra-five-meals-sent-unitlike-2,TRUE,TRUE,8,It lasted an extra five meals.
adjH17,adjS56,1,Input.id,26,orange-five-apples-sent-objects-2,TRUE,TRUE,1,Someone saw an orange five apples.
adjH191,adjS16,1,Input.id,26,soothing-five-trays-sent-objects-1,TRUE,TRUE,8,They discovered a soothing five trays.
adjH100,adjS70,1,Input.id,26,disgusting-three-meters-sent-distance-0,TRUE,TRUE,10,He drove a disgusting three meters.
adjH200,adjS30,1,Input.id,26,large-twenty-actors-sent-human-0,TRUE,TRUE,2,We served dinner to a large twenty actors.
adjH77,adjS1,1,Input.id,26,small-five-pianists-sent-human-0,TRUE,TRUE,6,We served dinner to a small five pianists.
adjH148,adjS126,1,Input.id,26,incredible-five-acts-sent-unitlike-1,TRUE,TRUE,6,They consumed an incredible five acts.
adjH61,adjS184,1,Input.id,26,measly-twenty-paintings-sent-art-2,TRUE,TRUE,6,Please enjoy a measly twenty paintings.
adjH158,adjS52,1,Input.id,26,haunting-three-shows-sent-art-0,TRUE,TRUE,6,The newspaper reviewed a haunting three shows.
adjH134,adjS89,1,Input.id,26,impressive-twenty-books-sent-art-2,TRUE,TRUE,2,Please enjoy an impressive twenty books.
adjH140,adjS41,1,Input.id,26,disappointing-twenty-operas-sent-art-1,TRUE,TRUE,8,I experienced a disappointing twenty operas.
adjH115,adjS5,1,Input.id,26,astonishing-five-paintings-sent-art-1,TRUE,TRUE,7,I experienced an astonishing five paintings.
adjH71,adjS18,1,Input.id,26,staggering-five-forks-sent-objects-2,TRUE,TRUE,10,Someone saw a staggering five forks.
adjH25,adjS197,1,Input.id,26,unsatisfying-twenty-paragraphs-sent-unitlike-2,TRUE,TRUE,10,It lasted an unsatisfying twenty paragraphs.
adjH184,adjS128,1,Input.id,26,small-five-apples-sent-objects-0,TRUE,TRUE,5,She bought a small five apples.
adjH28,adjS26,1,Input.id,26,measly-three-feet-sent-distance-1,TRUE,TRUE,10,Somone walked a measly three feet.
adjH19,adjS46,1,Input.id,27,surprising-twenty-meters-sent-distance-0,TRUE,TRUE,10,He drove a surprising twenty meters.
adjH149,adjS61,1,Input.id,27,hideous-twenty-movies-sent-art-2,FALSE,FALSE,5,Please enjoy a hideous twenty movies.
adjH167,adjS175,1,Input.id,27,meager-three-pages-sent-unitlike-1,TRUE,TRUE,10,They consumed a meager three pages.
adjH62,adjS80,1,Input.id,27,haunting-five-pages-sent-unitlike-1,TRUE,TRUE,9,They consumed a haunting five pages.
adjH59,adjS182,1,Input.id,27,astonishing-five-forks-sent-objects-2,TRUE,TRUE,9,Someone saw an astonishing five forks.
adjH99,adjS83,1,Input.id,27,big-three-chairs-sent-objects-0,TRUE,TRUE,3,She bought a big three chairs.
adjH150,adjS168,1,Input.id,27,extra-five-weeks-sent-temporal-2,TRUE,TRUE,10,The tourish stayed an extra five weeks in Papua New Guinea.
adjH151,adjS48,1,Input.id,27,substantial-three-acts-sent-unitlike-1,FALSE,FALSE,10,They consumed a substantial three acts.
adjH164,adjS100,1,Input.id,27,whopping-five-soldiers-sent-human-0,TRUE,TRUE,8,We served dinner to a whopping five soldiers.
adjH81,adjS143,1,Input.id,27,surprising-five-feet-sent-distance-2,TRUE,TRUE,9,Someone traveled a surprising five feet.
adjH171,adjS21,1,Input.id,27,enchanting-twenty-days-sent-temporal-2,TRUE,TRUE,4,The tourish stayed an enchanting twenty days in Papua New Guinea.
adjH29,adjS25,1,Input.id,27,measly-twenty-belts-sent-objects-0,TRUE,TRUE,10,She bought a measly twenty belts.
adjH34,adjS172,1,Input.id,27,charming-five-years-sent-temporal-1,TRUE,TRUE,7,The diplomat worked a charming five years in Nairobi.
adjH37,adjS62,1,Input.id,27,mere-three-operas-sent-art-1,TRUE,TRUE,8,I experienced a mere three operas.
adjH89,adjS163,1,Input.id,27,impressive-three-acts-sent-unitlike-1,TRUE,TRUE,4,They consumed an impressive three acts.
adjH87,adjS6,1,Input.id,27,extra-five-athletes-sent-human-1,TRUE,TRUE,7,An extra five athletes greeted us at the door.
adjH50,adjS32,1,Input.id,27,astonishing-twenty-days-sent-temporal-1,TRUE,TRUE,10,The diplomat worked an astonishing twenty days in Nairobi.
adjH141,adjS160,1,Input.id,27,pathetic-three-years-sent-temporal-0,TRUE,TRUE,10,The family spent a pathetic three years in London.
adjH189,adjS186,1,Input.id,27,paltry-five-lawyers-sent-human-1,TRUE,TRUE,10,A paltry five lawyers greeted us at the door.
adjH136,adjS156,1,Input.id,27,extra-five-days-sent-temporal-2,TRUE,TRUE,6,The tourish stayed an extra five days in Papua New Guinea.
adjH183,adjS139,1,Input.id,27,beautiful-three-forks-sent-objects-1,TRUE,TRUE,10,They discovered a beautiful three forks.
adjH65,adjS104,1,Input.id,27,ugly-three-months-sent-temporal-2,TRUE,TRUE,8,The tourish stayed an ugly three months in Papua New Guinea.
adjH58,adjS150,1,Input.id,27,big-three-apples-sent-objects-2,TRUE,TRUE,3,Someone saw a big three apples.
adjH145,adjS179,1,Input.id,27,mere-twenty-feet-sent-distance-0,TRUE,TRUE,10,He drove a mere twenty feet.
adjH96,adjS69,1,Input.id,27,substantial-twenty-meters-sent-distance-1,FALSE,FALSE,9,Somone walked a substantial twenty meters.
adjH79,adjS102,1,Input.id,27,round-five-bankers-sent-human-0,TRUE,TRUE,5,We served dinner to a round five bankers.
adjH39,adjS170,1,Input.id,27,soothing-five-days-sent-temporal-2,TRUE,TRUE,8,The tourish stayed a soothing five days in Papua New Guinea.
adjH161,adjS159,1,Input.id,27,disgusting-twenty-weeks-sent-temporal-0,TRUE,TRUE,10,The family spent a disgusting twenty weeks in London.
adjH11,adjS99,1,Input.id,27,ugly-three-meters-sent-distance-0,TRUE,TRUE,8,He drove an ugly three meters.
adjH131,adjS28,1,Input.id,27,blue-three-cans-sent-objects-0,TRUE,TRUE,2,She bought a blue three cans.
adjH186,adjS189,1,Input.id,27,staggering-twenty-movies-sent-art-0,TRUE,TRUE,10,The newspaper reviewed a staggering twenty movies.
adjH132,adjS35,1,Input.id,27,staggering-five-blocks-sent-distance-2,TRUE,TRUE,6,Someone traveled a staggering five blocks.
adjH64,adjS33,1,Input.id,27,substantial-five-operas-sent-art-0,TRUE,TRUE,7,The newspaper reviewed a substantial five operas.
adjH179,adjS165,1,Input.id,27,enchanting-five-bankers-sent-human-1,TRUE,TRUE,10,An enchanting five bankers greeted us at the door.
adjH84,adjS155,1,Input.id,27,charming-twenty-feet-sent-distance-2,TRUE,TRUE,6,Someone traveled a charming twenty feet.
adjH24,adjS131,1,Input.id,27,incredible-three-awards-sent-unitlike-1,TRUE,TRUE,6,They consumed an incredible three awards.
adjH122,adjS113,1,Input.id,27,enchanting-five-paragraphs-sent-unitlike-0,TRUE,TRUE,9,Luis took in an enchanting five paragraphs.
adjH155,adjS8,1,Input.id,27,surprising-three-acts-sent-unitlike-1,TRUE,TRUE,4,They consumed a surprising three acts.
